"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
120.023633754081,-23.7014593554126,4.31518571825457,-5.49256993856558,3.96126597838937e-08,4.43178734655925e-05,"ENST00000380834.7"
84.4427298295685,22.4070816916966,4.23522268573455,5.29065018639283,1.21882288575814e-07,4.94425326204168e-05,"ENST00000317799.10"
39.4802192433481,-8.64201307761705,2.39951210269489,-3.60157094765691,0.000316300075416247,0.0380539282269716,"ENST00000681516.1"
144.678988026416,-23.9212890812405,4.36561214852029,-5.47948105956884,4.26575107118312e-08,4.43178734655925e-05,"ENST00000681329.1"
121.863985972138,23.1782410927606,4.26878904252087,5.42969935077257,5.64490664787058e-08,4.43178734655925e-05,"ENST00000409913.5"
161.754269814678,-10.6768446103863,2.34967726944888,-4.54396216417013,5.52065713124099e-06,0.00142689175872013,"ENST00000649435.1"
123.831125567702,-10.2912289336065,2.361866603924,-4.35724393431392,1.31710450190666e-05,0.00314817115435822,"ENST00000649748.1"
142.841506148947,10.7041634790452,2.3463661477689,4.56201752195561,5.06644179527007e-06,0.00134158882028772,"ENST00000406226.1"
98.2873559962067,-23.4358562970135,4.3304159178631,-5.41191810244829,6.23532072215981e-08,4.43178734655925e-05,"ENST00000409476.5"
118.209543789752,-10.2242394188703,2.33937198007797,-4.37050606143002,1.23958913277297e-05,0.0030027518100118,"ENST00000677841.1"
121.515577967905,22.574983266996,4.35637695521499,5.18205460617259,2.19454940889015e-07,7.09864458196628e-05,"ENST00000413456.6"
104.315647163974,-23.5171170416808,4.33548383218081,-5.42433508046353,5.81706693295556e-08,4.43178734655925e-05,"ENST00000682801.1"
195.012582209729,-23.8752294973271,4.36407637678296,-5.47085509876595,4.4786937114182e-08,4.43178734655925e-05,"ENST00000409868.5"
122.90277420078,-10.2802434849992,2.89570536174019,-3.55016902645829,0.000384983884159815,0.0435583851561765,"ENST00000448666.7"
33.2071181818219,8.59876629249348,2.42723872599899,3.5426125170092,0.000396184369232423,0.0443094895270523,"ENST00000439385.5"
149.132754778792,23.4582505862045,4.37571901611601,5.36100478568355,8.27603250094756e-08,4.47062999668686e-05,"ENST00000350878.9"
31.1866767562562,8.50925205581823,2.41867119649664,3.51815164795594,0.000434563948581256,0.046844784686271,"ENST00000448770.5"
113.522736377631,-10.1658706486134,2.34114321241267,-4.34226774112506,1.41019531216397e-05,0.00334111142841165,"ENST00000401466.5"
140.469462201425,10.6801105993499,2.32797149361963,4.5877325511164,4.48086165476913e-06,0.00121025832864487,"ENST00000272521.7"
100.150481728958,-9.98497727987384,2.38672054451274,-4.18355525653394,2.86985293510883e-05,0.00585005983779788,"ENST00000351288.10"
80.9161193030436,22.5968825383826,4.23170617295634,5.33989875828171,9.29985013182424e-08,4.67624564110137e-05,"ENST00000281923.4"
82.115072384372,22.6310751711031,4.32361375361473,5.23429623013447,1.6561466271178e-07,5.7348323493767e-05,"ENST00000295238.11"
77.8435859489957,-23.120148857089,4.31212798675089,-5.36165645549626,8.24622561010687e-08,4.47062999668686e-05,"ENST00000696381.1"
97.8327352580491,10.1587106537566,2.3533410694061,4.31671838214268,1.58365996005607e-05,0.00368740204233918,"ENST00000409075.5"
101.462288298064,-10.003974821398,2.3385249929526,-4.27789946720521,1.88665187529715e-05,0.00418980745779593,"ENST00000409289.6"
